Treatment,COPY_MUT_PROB,COPY_INS_PROB,COPY_DEL_PROB,DIVIDE_INS_PROB,DIVIDE_DEL_PROB,DIVIDE_SLIP_PROB,SLIP_FILL_MODE,Replicate #,Length,Task Coding Sites Average,Task Coding Sites Standard Deviation,Information Type,Information,Information Concentration
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1980,915,1.4822026306026945e+26,0.0,comp_merit,270.0,0.29508196721311475
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1980,915,1.4822026306026945e+26,0.0,merit,322.0,0.35191256830601092
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1980,915,1.4822026306026945e+26,0.0,fitness,471.0,0.51475409836065578
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1980,915,1.4822026306026945e+26,0.0,efficiency,447.0,0.4885245901639344
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1980,915,1.4822026306026945e+26,0.0,viable,134.0,0.14644808743169399
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2002,657,3.765180608686439e+25,0.0,Task Count,190.0,0.28919330289193301
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2002,657,3.765180608686439e+25,0.0,gest_time,279.0,0.42465753424657532
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2002,657,3.765180608686439e+25,0.0,comp_merit,190.0,0.28919330289193301
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2002,657,3.765180608686439e+25,0.0,merit,238.0,0.36225266362252662
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2002,657,3.765180608686439e+25,0.0,fitness,325.0,0.49467275494672752
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2002,657,3.765180608686439e+25,0.0,efficiency,302.0,0.45966514459665142
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2002,657,3.765180608686439e+25,0.0,viable,20.0,0.030441400304414001
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1992,533,3.369173155954936e+25,0.0,Task Count,220.0,0.41275797373358347
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1992,533,3.369173155954936e+25,0.0,gest_time,183.0,0.34333958724202629
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1992,533,3.369173155954936e+25,0.0,comp_merit,220.0,0.41275797373358347
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1992,533,3.369173155954936e+25,0.0,merit,236.0,0.44277673545966229
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1992,533,3.369173155954936e+25,0.0,fitness,275.0,0.51594746716697937
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1992,533,3.369173155954936e+25,0.0,efficiency,208.0,0.3902439024390244
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1992,533,3.369173155954936e+25,0.0,viable,36.0,0.067542213883677302
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2006,653,5.113796598284017e+25,0.0,Task Count,225.0,0.3445635528330781
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2006,653,5.113796598284017e+25,0.0,gest_time,259.0,0.39663093415007655
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2006,653,5.113796598284017e+25,0.0,comp_merit,225.0,0.3445635528330781
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2006,653,5.113796598284017e+25,0.0,merit,258.0,0.39509954058192953
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2006,653,5.113796598284017e+25,0.0,fitness,342.0,0.52373660030627867
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2006,653,5.113796598284017e+25,0.0,efficiency,287.0,0.43950995405819293
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2006,653,5.113796598284017e+25,0.0,viable,59.0,0.090352220520673807
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1996,961,2.9328629201097796e+25,0.0,Task Count,293.0,0.30489073881373568
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1996,961,2.9328629201097796e+25,0.0,gest_time,432.0,0.44953173777315297
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1996,961,2.9328629201097796e+25,0.0,comp_merit,293.0,0.30489073881373568
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1996,961,2.9328629201097796e+25,0.0,merit,375.0,0.39021852237252863
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1996,961,2.9328629201097796e+25,0.0,fitness,511.0,0.53173777315296566
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1996,961,2.9328629201097796e+25,0.0,efficiency,461.0,0.47970863683662851
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1996,961,2.9328629201097796e+25,0.0,viable,34.0,0.035379812695109258
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1981,615,1.1804577274200994e+26,0.0,Task Count,220.0,0.35772357723577236
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1981,615,1.1804577274200994e+26,0.0,gest_time,308.0,0.50081300813008134
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1981,615,1.1804577274200994e+26,0.0,comp_merit,220.0,0.35772357723577236
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1981,615,1.1804577274200994e+26,0.0,merit,252.0,0.40975609756097559
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1981,615,1.1804577274200994e+26,0.0,fitness,333.0,0.54146341463414638
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1981,615,1.1804577274200994e+26,0.0,efficiency,321.0,0.52195121951219514
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1981,615,1.1804577274200994e+26,0.0,viable,104.0,0.16910569105691056
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2007,939,1.1133974361197344e+26,0.0,Task Count,320.0,0.34078807241746539
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2007,939,1.1133974361197344e+26,0.0,gest_time,396.0,0.4217252396166134
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2007,939,1.1133974361197344e+26,0.0,comp_merit,320.0,0.34078807241746539
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2007,939,1.1133974361197344e+26,0.0,merit,340.0,0.362087326943557
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2007,939,1.1133974361197344e+26,0.0,fitness,470.0,0.50053248136315232
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2007,939,1.1133974361197344e+26,0.0,efficiency,421.0,0.44834930777422788
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2007,939,1.1133974361197344e+26,0.0,viable,92.0,0.0979765708200213
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1997,941,3.748318934889299e+25,0.0,Task Count,229.0,0.24335812964930925
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1997,941,3.748318934889299e+25,0.0,gest_time,350.0,0.37194473963868224
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1997,941,3.748318934889299e+25,0.0,comp_merit,229.0,0.24335812964930925
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1997,941,3.748318934889299e+25,0.0,merit,277.0,0.29436769394261425
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1997,941,3.748318934889299e+25,0.0,fitness,401.0,0.42614240170031881
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1997,941,3.748318934889299e+25,0.0,efficiency,371.0,0.3942614240170032
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1997,941,3.748318934889299e+25,0.0,viable,31.0,0.032943676939426139
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1982,513,8.565735152549981e+25,0.0,Task Count,192.0,0.3742690058479532
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1982,513,8.565735152549981e+25,0.0,gest_time,240.0,0.46783625730994149
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1982,513,8.565735152549981e+25,0.0,comp_merit,192.0,0.3742690058479532
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1982,513,8.565735152549981e+25,0.0,merit,213.0,0.41520467836257308
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1982,513,8.565735152549981e+25,0.0,fitness,274.0,0.53411306042884987
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1982,513,8.565735152549981e+25,0.0,efficiency,250.0,0.48732943469785572
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1982,513,8.565735152549981e+25,0.0,viable,70.0,0.1364522417153996
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1986,788,6.664663352128573e+25,0.0,Task Count,220.0,0.27918781725888325
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1986,788,6.664663352128573e+25,0.0,gest_time,334.0,0.42385786802030456
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1986,788,6.664663352128573e+25,0.0,comp_merit,220.0,0.27918781725888325
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1986,788,6.664663352128573e+25,0.0,merit,291.0,0.36928934010152287
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1986,788,6.664663352128573e+25,0.0,fitness,375.0,0.47588832487309646
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1986,788,6.664663352128573e+25,0.0,efficiency,359.0,0.45558375634517767
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1986,788,6.664663352128573e+25,0.0,viable,58.0,0.073604060913705582
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2008,967,8.288769257736582e+25,0.0,Task Count,291.0,0.30093071354705275
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2008,967,8.288769257736582e+25,0.0,gest_time,393.0,0.40641158221302998
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2008,967,8.288769257736582e+25,0.0,comp_merit,291.0,0.30093071354705275
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2008,967,8.288769257736582e+25,0.0,merit,330.0,0.34126163391933817
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2008,967,8.288769257736582e+25,0.0,fitness,474.0,0.49017580144777662
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2008,967,8.288769257736582e+25,0.0,efficiency,430.0,0.44467425025853152
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2008,967,8.288769257736582e+25,0.0,viable,61.0,0.063081695966907964
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1998,874,2.3308606338289055e+25,0.0,Task Count,260.0,0.2974828375286041
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1998,874,2.3308606338289055e+25,0.0,gest_time,350.0,0.40045766590389015
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1998,874,2.3308606338289055e+25,0.0,comp_merit,260.0,0.2974828375286041
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1998,874,2.3308606338289055e+25,0.0,merit,329.0,0.37643020594965676
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1998,874,2.3308606338289055e+25,0.0,fitness,410.0,0.46910755148741418
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1998,874,2.3308606338289055e+25,0.0,efficiency,363.0,0.41533180778032036
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1998,874,2.3308606338289055e+25,0.0,viable,19.0,0.021739130434782608
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1983,947,5.3884875172039054e+25,0.0,Task Count,225.0,0.2375923970432946
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1983,947,5.3884875172039054e+25,0.0,gest_time,418.0,0.44139387539598735
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1983,947,5.3884875172039054e+25,0.0,comp_merit,225.0,0.2375923970432946
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1983,947,5.3884875172039054e+25,0.0,merit,324.0,0.34213305174234426
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1983,947,5.3884875172039054e+25,0.0,fitness,486.0,0.51319957761351642
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1983,947,5.3884875172039054e+25,0.0,efficiency,453.0,0.47835269271383318
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1983,947,5.3884875172039054e+25,0.0,viable,31.0,0.032734952481520592
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1987,499,9.472481655990683e+25,0.0,Task Count,161.0,0.32264529058116231
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1987,499,9.472481655990683e+25,0.0,gest_time,239.0,0.47895791583166331
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1987,499,9.472481655990683e+25,0.0,comp_merit,161.0,0.32264529058116231
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1987,499,9.472481655990683e+25,0.0,merit,179.0,0.3587174348697395
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1987,499,9.472481655990683e+25,0.0,fitness,264.0,0.5290581162324649
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1987,499,9.472481655990683e+25,0.0,efficiency,242.0,0.4849699398797595
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1987,499,9.472481655990683e+25,0.0,viable,94.0,0.18837675350701402
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2009,782,1.0606666814989714e+26,0.0,Task Count,221.0,0.28260869565217389
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2009,782,1.0606666814989714e+26,0.0,gest_time,343.0,0.43861892583120204
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2009,782,1.0606666814989714e+26,0.0,comp_merit,221.0,0.28260869565217389
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2009,782,1.0606666814989714e+26,0.0,merit,277.0,0.35421994884910485
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2009,782,1.0606666814989714e+26,0.0,fitness,396.0,0.50639386189258317
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2009,782,1.0606666814989714e+26,0.0,efficiency,371.0,0.47442455242966752
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2009,782,1.0606666814989714e+26,0.0,viable,47.0,0.06010230179028133
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1999,675,3.30209403147905e+25,0.0,Task Count,200.0,0.29629629629629628
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1999,675,3.30209403147905e+25,0.0,gest_time,270.0,0.40000000000000002
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1999,675,3.30209403147905e+25,0.0,comp_merit,200.0,0.29629629629629628
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1999,675,3.30209403147905e+25,0.0,merit,259.0,0.38370370370370371
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1999,675,3.30209403147905e+25,0.0,fitness,329.0,0.4874074074074074
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1999,675,3.30209403147905e+25,0.0,efficiency,280.0,0.4148148148148148
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1999,675,3.30209403147905e+25,0.0,viable,30.0,0.044444444444444446
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2003,804,4.27303564504601e+25,0.0,Task Count,224.0,0.27860696517412936
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2003,804,4.27303564504601e+25,0.0,gest_time,343.0,0.42661691542288555
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2003,804,4.27303564504601e+25,0.0,comp_merit,224.0,0.27860696517412936
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2003,804,4.27303564504601e+25,0.0,merit,279.0,0.34701492537313433
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2003,804,4.27303564504601e+25,0.0,fitness,394.0,0.49004975124378108
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2003,804,4.27303564504601e+25,0.0,efficiency,361.0,0.44900497512437809
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2003,804,4.27303564504601e+25,0.0,viable,32.0,0.039800995024875621
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1993,472,4.090245658810549e+25,0.0,Task Count,147.0,0.3114406779661017
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1993,472,4.090245658810549e+25,0.0,gest_time,164.0,0.34745762711864409
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1993,472,4.090245658810549e+25,0.0,comp_merit,147.0,0.3114406779661017
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1993,472,4.090245658810549e+25,0.0,merit,166.0,0.35169491525423729
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1993,472,4.090245658810549e+25,0.0,fitness,211.0,0.44703389830508472
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1993,472,4.090245658810549e+25,0.0,efficiency,179.0,0.37923728813559321
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1993,472,4.090245658810549e+25,0.0,viable,27.0,0.057203389830508475
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1984,753,9.57854031210695e+25,0.0,Task Count,246.0,0.32669322709163345
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1984,753,9.57854031210695e+25,0.0,gest_time,353.0,0.46879150066401065
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1984,753,9.57854031210695e+25,0.0,comp_merit,246.0,0.32669322709163345
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1984,753,9.57854031210695e+25,0.0,merit,277.0,0.36786188579017265
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1984,753,9.57854031210695e+25,0.0,fitness,414.0,0.54980079681274896
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1984,753,9.57854031210695e+25,0.0,efficiency,382.0,0.50730411686586985
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1984,753,9.57854031210695e+25,0.0,viable,85.0,0.11288180610889774
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2000,910,2.817961275051179e+25,0.0,Task Count,268.0,0.29450549450549451
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2000,910,2.817961275051179e+25,0.0,gest_time,394.0,0.43296703296703298
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2000,910,2.817961275051179e+25,0.0,comp_merit,268.0,0.29450549450549451
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2000,910,2.817961275051179e+25,0.0,merit,324.0,0.35604395604395606
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2000,910,2.817961275051179e+25,0.0,fitness,447.0,0.49120879120879118
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2000,910,2.817961275051179e+25,0.0,efficiency,412.0,0.45274725274725275
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2000,910,2.817961275051179e+25,0.0,viable,17.0,0.018681318681318681
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1990,274,2.5109304186353613e+25,0.0,Task Count,120.0,0.43795620437956206
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1990,274,2.5109304186353613e+25,0.0,gest_time,121.0,0.44160583941605841
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1990,274,2.5109304186353613e+25,0.0,comp_merit,120.0,0.43795620437956206
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1990,274,2.5109304186353613e+25,0.0,merit,126.0,0.45985401459854014
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1990,274,2.5109304186353613e+25,0.0,fitness,167.0,0.60948905109489049
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1990,274,2.5109304186353613e+25,0.0,efficiency,129.0,0.47080291970802918
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1990,274,2.5109304186353613e+25,0.0,viable,25.0,0.091240875912408759
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1988,901,1.2877358225916406e+26,0.0,Task Count,241.0,0.26748057713651496
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1988,901,1.2877358225916406e+26,0.0,gest_time,465.0,0.51609322974472804
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1988,901,1.2877358225916406e+26,0.0,comp_merit,241.0,0.26748057713651496
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1988,901,1.2877358225916406e+26,0.0,merit,299.0,0.3318534961154273
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1988,901,1.2877358225916406e+26,0.0,fitness,474.0,0.52608213096559375
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1988,901,1.2877358225916406e+26,0.0,efficiency,469.0,0.52053274139844619
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1988,901,1.2877358225916406e+26,0.0,viable,115.0,0.12763596004439512
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2004,774,1.2795352629324618e+25,0.0,Task Count,196.0,0.25322997416020671
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2004,774,1.2795352629324618e+25,0.0,gest_time,331.0,0.42764857881136953
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2004,774,1.2795352629324618e+25,0.0,comp_merit,196.0,0.25322997416020671
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2004,774,1.2795352629324618e+25,0.0,merit,294.0,0.37984496124031009
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2004,774,1.2795352629324618e+25,0.0,fitness,382.0,0.49354005167958659
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2004,774,1.2795352629324618e+25,0.0,efficiency,352.0,0.45478036175710596
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2004,774,1.2795352629324618e+25,0.0,viable,20.0,0.025839793281653745
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1994,711,2.5492886583017467e+25,0.0,Task Count,202.0,0.2841068917018284
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1994,711,2.5492886583017467e+25,0.0,gest_time,291.0,0.40928270042194093
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1994,711,2.5492886583017467e+25,0.0,comp_merit,202.0,0.2841068917018284
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1994,711,2.5492886583017467e+25,0.0,merit,253.0,0.35583684950773559
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1994,711,2.5492886583017467e+25,0.0,fitness,358.0,0.50351617440225038
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1994,711,2.5492886583017467e+25,0.0,efficiency,332.0,0.46694796061884669
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1994,711,2.5492886583017467e+25,0.0,viable,13.0,0.018284106891701828
