# Avida Dominant Data
# Mon Feb  7 14:15:55 2022
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

9800 6208 261 23.7854 0.00383142 100 100 0 46 3 3 57 0 23.7854 628567 100-abrhd 
9900 6208 262 23.6947 0.00381679 100 100 0 52 3 2 52 0 23.6947 624846 100-abqru 
10000 6208 262 23.6947 0.00381679 100 100 0 36 8 6 55 0 23.6947 633201 100-abrnf 
10100 6144 262 23.4504 0.00381679 100 100 0 58 2 2 52 0 23.4504 636358 100-abrzq 
10200 6144 261 23.5402 0.00383142 100 100 0 48 3 3 55 0 23.5402 654403 100-abtow 
10300 6144 261 23.5402 0.00383142 100 100 0 37 6 5 55 0 23.5402 654403 100-abtow 
10400 6208 262 23.6947 0.00381679 100 100 0 51 6 3 57 0 23.6947 650581 100-abthq 
10500 6208 264 23.5152 0.00378788 100 100 0 37 9 7 57 0 23.5152 675452 100-abvpj 
10600 6144 261 23.5402 0.00383142 100 100 0 54 5 3 55 0 23.5402 654403 100-abtow 
10700 12288 262 46.9008 0.00381679 100 100 0 746 67 52 63 0 46.9008 702905 100-abygs 
10800 12288 262 46.9008 0.00381679 100 100 0 647 55 41 63 0 46.9008 702905 100-abygs 
10900 12288 262 46.9008 0.00381679 100 100 0 385 40 30 63 0 46.9008 702905 100-abygs 
11000 12288 262 46.9008 0.00381679 100 100 0 306 44 31 63 0 46.9008 702905 100-abygs 
11100 12288 262 46.9008 0.00381679 100 100 0 191 15 10 63 0 46.9008 702905 100-abygs 
11200 12288 262 46.9008 0.00381679 100 100 0 135 16 14 63 0 46.9008 702905 100-abygs 
11300 12288 262 46.9008 0.00381679 100 100 0 76 5 5 63 0 46.9008 702905 100-abygs 
11400 12288 262 46.9008 0.00381679 100 100 0 65 6 3 63 0 46.9008 702905 100-abygs 
11500 12309.6 263.169 46.7744 0.00379985 100 100 0 75 12 9 64 0 47.0303 727308 100-acair 
11600 12288 262 46.9008 0.00381679 100 100 0 40 9 5 63 0 46.9008 702905 100-abygs 
11700 12288 261 47.0805 0.00383142 100 100 0 36 5 1 65 0 47.0805 751353 100-accgj 
11800 12288 262 46.9008 0.00381679 100 100 0 45 5 3 66 0 46.9008 751116 100-accgf 
11900 12288 262 46.9008 0.00381679 100 100 0 35 4 4 65 0 46.9008 726890 100-acahw 
12000 12416 264 47.0303 0.00378788 100 100 0 32 0 0 73 0 47.0303 789931 100-acfjt 
12100 12416 264 47.0303 0.00378788 100 100 0 40 9 7 73 0 47.0303 789931 100-acfjt 
12200 12544 232 54.069 0.00431034 101 101 0 88 11 9 72 0 54.069 787707 101-abbkl 
12300 12544 232 54.069 0.00431034 101 101 0 94 20 13 72 0 54.069 787707 101-abbkl 
12400 12544 232 54.069 0.00431034 101 101 0 117 12 7 72 0 54.069 787707 101-abbkl 
12500 12544 232 54.069 0.00431034 101 101 0 113 16 13 72 0 54.069 787707 101-abbkl 
12600 12544 232 54.069 0.00431034 101 101 0 106 18 12 72 0 54.069 787707 101-abbkl 
12700 12544 232 54.069 0.00431034 101 101 0 137 7 5 72 0 54.069 787707 101-abbkl 
12800 12544 232 54.069 0.00431034 101 101 0 108 11 8 72 0 54.069 787707 101-abbkl 
12900 12544 232 54.069 0.00431034 101 101 0 93 10 8 72 0 54.069 787707 101-abbkl 
13000 12672 217 58.3963 0.00460829 102 101.997 0 61 5 2 71 0 58.3963 844816 102-aaeph 
13100 12672 217 58.3963 0.00460829 102 101.998 0 71 14 10 71 0 58.3963 844816 102-aaeph 
13200 12416 231 53.7489 0.004329 100 100 0 110 17 15 76 0 53.7489 862056 100-acixl 
13300 12672 217 58.3963 0.00460829 102 101.999 0 77 3 2 71 0 58.3963 844816 102-aaeph 
13400 12672 217 58.3963 0.00460829 102 102 0 84 15 9 72 0 58.3963 865505 102-aaerr 
13500 12672 217 58.3963 0.00460829 102 102 0 90 13 8 72 0 58.3963 865505 102-aaerr 
13600 12544 217 57.8065 0.00460829 102 102 0 66 3 3 74 0 57.8065 897942 102-aafbc 
13700 12544 216 58.0741 0.00462963 102 102 0 51 4 4 74 0 58.0741 912377 102-aafii 
13800 12672 216 58.6667 0.00462963 102 102 0 54 10 8 75 0 58.6667 916857 102-aafmg 
13900 12672 216 58.6667 0.00462963 102 102 0 60 6 5 75 0 58.6667 916857 102-aafmg 
14000 12544 219 57.2785 0.00456621 102 102 0 49 4 4 75 0 57.2785 952034 102-aahbr 
